Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,GRBM_COUNT,GRBM_GUI_ACTIVE,SQ_WAVES,SQ_IFETCH,SQ_IFETCH_LEVEL,SQ_ACCUM_PREV_HIRES,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
0,"void init_kernel<double>(double*, double*, double*, double, double, double) [clone .kd]",2,0,0,1093612,1093612,33554432,1024,0,0,12,4,32,64,0x0,0x7f69d86f5380,348218726,348218726,524288,2621440,383649,42920500,380971064869001,381960359710622,381960570254218,380971291962464
1,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,2,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f5200,116501971,116501971,524288,1572864,232520,25966580,380971291928984,381960570336288,381960634059429,380971361692616
2,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,4,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f5280,119290111,119290111,524288,2097152,301450,34029948,380971361651197,381960634093901,381960698142649,380971432999493
3,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,6,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f5240,80707010,80707010,524288,2621440,386297,43101608,380971432950283,381960698174809,381960749863856,380971481281305
4,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,8,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f52c0,81068779,81068779,524288,2621440,384381,42923992,380971481275566,381960749903225,381960801063174,380971529794526
5,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,10,1093612,1093612,16777216,1024,8192,0,20,4,32,64,0x0,0x7f69d86f5340,32056216,32056216,262144,10125312,1493605,167133856,380971529767947,381960801096614,381960820245454,380971549220337
6,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,12,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f5200,115665271,115665271,524288,1572864,225897,25165824,380971549196217,381960820294633,381960884162099,380971618414185
7,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,14,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f5280,114846464,114846464,524288,2097152,298523,33554608,380971618348835,381960884192942,381960947742641,380971687157467
8,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,16,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f5240,81886314,81886314,524288,2621440,375181,41943052,380971687100488,381960947770161,381960998740320,380971736152103
9,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,18,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f52c0,80770534,80770534,524288,2621440,374226,41943080,380971736140413,381960998772992,381961049523304,380971784468166
10,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,20,1093612,1093612,16777216,1024,8192,0,20,4,32,64,0x0,0x7f69d86f5340,32069925,32069925,262144,10125312,1445082,162077376,380971784448316,381961049551944,381961068679011,380971803864146
11,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,22,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f5200,124003385,124003385,524288,1572864,224540,25165824,380971803853166,381961068725171,381961134609946,380971877915734
12,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,24,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f5280,142941266,119644324,524605,2138515,784403,88021276,380971877870324,381961134639764,381961199812028,380971963246776
13,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,26,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f5240,82246350,82246350,524288,2621440,384635,43117484,380971963266196,381961199844175,381961262841313,380972012615878
14,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,28,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f52c0,80447685,80447685,524288,2621440,384559,43164644,380972012613698,381961263631234,381961315123379,380972060834872
15,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,30,1093612,1093612,16777216,1024,8192,0,20,4,32,64,0x0,0x7f69d86f5340,32643455,32643455,262144,10125312,1498646,167900652,380972060821432,381961315333449,381961334482114,380972080587629
16,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,32,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f5200,119818931,119818931,524288,1572864,232855,26032820,380972080592189,381961334623823,381961398845192,380972152267591
17,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,34,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f5280,147846724,115631905,524709,2342175,586787,65613920,380972152210991,381961398908742,381961462513304,380972240534412
18,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,36,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f5240,81494229,81494229,524288,2621440,384454,43109964,380972240524863,381961462583100,381961642037137,380972289418069
19,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,38,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f52c0,80331659,80331659,524288,2621440,384841,43100604,380972289378930,381961642179377,381961692810335,380972337557384
20,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,40,1093612,1093612,16777216,1024,8192,0,20,4,32,64,0x0,0x7f69d86f5340,32001465,32001465,262144,10125312,1510021,168921452,380972337530254,381961692846496,381961711972758,380972356897075
21,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,42,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f5200,118251226,118251226,524288,1572864,231414,26048968,380972356900155,381961712034895,381961942855193,380972427535188
22,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,44,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f5280,155388763,113981043,524288,2097152,329629,36965688,380972427534828,381961942954015,381962282497003,380972520349843
23,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,46,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f5240,81470118,81470118,524288,2621440,384559,43115140,380972520334163,381962282831677,381962400322542,380972569375959
24,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,48,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f52c0,82306058,82306058,524288,2621440,383465,42952828,380972569347119,381962400379733,381962591636616,380972618672511
25,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,50,1093612,1093612,16777216,1024,8192,0,20,4,32,64,0x0,0x7f69d86f5340,32035619,32035619,262144,10125312,1489584,166855120,380972618629032,381962591682536,381962611183040,380972638094472
26,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,52,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f5200,121605133,121605133,524288,1572864,231002,26017420,380972638074832,381962611236691,381962791818703,380972710803693
27,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,54,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f5280,147324164,116001140,524412,2206992,597815,67025648,380972710724034,381962791863039,381963117779924,380972798924686
28,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,56,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f5240,82385182,82385182,524288,2621440,384006,43086468,380972798907767,381963117812496,381963234591998,380972848428077
29,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,58,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f52c0,81048525,81048525,524288,2621440,385460,43092912,380972848402417,381963234636270,381963424866579,380972897051707
30,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,60,1093612,1093612,16777216,1024,8192,0,20,4,32,64,0x0,0x7f69d86f5340,32003098,32003098,262144,10125312,1515382,169646800,380972896987147,381963424897459,381963445365003,380972916417457
31,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,62,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f5200,116312935,116312935,524288,1572864,232830,26040124,380972916396868,381963445424435,381963625222415,380972985883853
32,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,64,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f5280,116064423,116064423,524288,2097152,299901,33554560,380972985861713,381963625268613,381963982465031,380973055192689
33,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,66,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f5240,115207453,81656398,524805,2700992,794400,88847768,380973055174400,381963982546375,381964103338208,380973123952792
34,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,68,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f52c0,80912478,80912478,524288,2621440,385214,43139120,380973123966681,381964103387547,381964285464413,380973172488452
35,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,70,1093612,1093612,16777216,1024,8192,0,20,4,32,64,0x0,0x7f69d86f5340,32062757,32062757,262144,10125312,1492738,167158756,380973172475902,381964285501853,381964305448277,380973191829383
36,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,72,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f5200,115634524,115634524,524288,1572864,232336,26048716,380973191824613,381964305492514,381964536319996,380973260893052
37,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,74,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f5280,116022081,116022081,524288,2097152,303459,34006060,380973260874693,381964536595809,381964908129208,380973330239929
38,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,76,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f5240,80456378,80456378,524288,2621440,375072,41943056,380973330206489,381964908274651,381965128970439,380973378335024
39,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,78,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f52c0,122471135,81200914,524438,2660026,624249,70180596,380973378314184,381965129125974,381965366225302,380973451415682
40,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,80,1093612,1093612,16777216,1024,8192,0,20,4,32,64,0x0,0x7f69d86f5340,32000640,32000640,262144,10125312,1524363,170584788,380973451401932,381965366277302,381965385789805,380973470789703
41,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,82,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f5200,116809129,116809129,524288,1572864,233106,26034224,380973470781003,381965385832361,381965803369214,380973540554595
42,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,84,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f5280,119584215,119584215,524288,2097152,302865,34009992,380973540514465,381965803507375,381966231146487,380973612041989
43,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,86,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f5240,81366032,81366032,524288,2621440,386316,43067044,380973611991700,381966231417852,381966620303114,380973660727118
44,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,88,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f52c0,80543302,80543302,524288,2621440,375226,41943072,380973660692498,381966620451694,381966803274474,380973708927292
45,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,90,1093612,1093612,16777216,1024,8192,0,20,4,32,64,0x0,0x7f69d86f5340,31990046,31990046,262144,10125312,1447386,162101584,380973708887853,381966803343594,381966846562366,380973728261163
46,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,92,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f5200,154290180,113844593,524288,1572864,256884,28861684,380973728246683,381966846681168,381967285311461,380973820274006
47,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,94,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f5280,115989229,115989229,524288,2097152,303426,34038460,380973820245647,381967285455092,381967816508385,380973889678282
48,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,96,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f5240,81337793,81337793,524288,2621440,385200,43115584,380973889634062,381967816794380,381968188716273,380973938389401
49,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,98,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f52c0,80707534,80707534,524288,2621440,386622,43118140,380973938340791,381968188785183,381968583609182,380973986702064
50,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,100,1093612,1093612,16777216,1024,8192,0,20,4,32,64,0x0,0x7f69d86f5340,31986544,31986544,262144,10125312,1477774,165779892,380973986650634,381968583822942,381968606267129,380974006069194
51,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,102,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f5200,111905309,111905309,524288,1572864,225578,25165824,380974006037705,381968606310214,381969071380052,380974072995926
52,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,104,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f5280,127809056,112589665,524288,2097152,330790,37108932,380974072929366,381969071586432,381969594628028,380974149258801
53,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,106,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f5240,81185106,81185106,524288,2621440,383779,43114908,380974149246961,381969594813106,381969805727914,380974197919260
54,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,108,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f52c0,80617100,80617100,524288,2621440,385733,43149008,380974197907470,381969805916173,381970140841856,380974246162564
55,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,110,1093612,1093612,16777216,1024,8192,0,20,4,32,64,0x0,0x7f69d86f5340,32026573,32026573,262144,10125312,1500469,168014144,380974246149244,381970140919296,381970163461083,380974265481955
56,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,112,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f5200,114711130,114711130,524288,1572864,230295,25976572,380974265494965,381970163505248,381970552729403,380974334050519
57,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,114,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f5280,117054722,117054722,524288,2097152,301408,33554584,380974334013220,381970552873579,381971077333091,380974404041009
58,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,116,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f5240,81274748,81274748,524288,2621440,374822,41943064,380974403999960,381971077465207,381971284853610,380974452660399
59,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,118,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f52c0,81791589,81791589,524288,2621440,374356,41943060,380974452645069,381971284885933,381971506385556,380974501584175
60,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,120,1093612,1093612,16777216,1024,8192,0,20,4,32,64,0x0,0x7f69d86f5340,65776363,32139281,263777,10708323,1996220,223669668,380974501562496,381971506579156,381971527228460,380974540966490
61,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,122,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f5200,115159629,115159629,524288,1572864,236721,26680608,380974541021090,381971527274443,381971894287531,380974609927970
62,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,124,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f5280,116366235,116366235,524288,2097152,305220,34012836,380974609894511,381971894355710,381972272180332,380974679498545
63,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,126,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f5240,81100015,81100015,524288,2621440,382819,42913424,380974679480735,381972272355219,381972592130473,380974728026525
64,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,128,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f52c0,81126778,81126778,524288,2621440,385000,43090480,380974728014775,381972592181293,381972964197261,380974776599405
65,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,130,1093612,1093612,16777216,1024,8192,0,20,4,32,64,0x0,0x7f69d86f5340,32034295,32034295,262144,10125312,1447324,162092056,380974776567526,381972964327341,381972987141608,380974795948436
66,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,132,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f5200,119934884,119934884,524288,1572864,225023,25165824,380974795943996,381972987226639,381973441342691,380974867585129
67,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,134,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f5280,115426757,115426757,524288,2097152,300599,33554556,380974867576379,381973441472947,381973848473900,380974936581499
68,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,136,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f5240,123139849,80290183,524426,2641894,519441,58242296,380974936559859,381973848517087,381974080686156,380975010041653
69,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,138,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f52c0,80663258,80663258,524288,2621440,384163,43120800,380975010036783,381974080884689,381974274551155,380975058513384
70,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,140,1093612,1093612,16777216,1024,8192,0,20,4,32,64,0x0,0x7f69d86f5340,32683952,32683952,262144,10125312,1503813,168134972,380975058497045,381974274587635,381974294842858,380975078310590
71,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,142,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f5200,115824315,115824315,524288,1572864,232271,25970484,380975078313010,381974294882308,381974739147146,380975147617557
72,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,144,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f5280,113143762,113143762,524288,2097152,303999,34012772,380975147584778,381974739426904,381975243857894,380975215314051
73,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,146,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f5240,81793358,81793358,524288,2621440,375575,41943060,380975215283191,381975243988662,381975530776352,380975264300447
74,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,148,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f52c0,81082295,81082295,524288,2621440,373373,41943072,380975264305476,381975530947417,381975748303665,380975313053035
75,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,150,1093612,1093612,16777216,1024,8192,0,20,4,32,64,0x0,0x7f69d86f5340,31980812,31980812,262144,10125312,1446542,162101340,380975312986526,381975748460305,381975769210408,380975332367556
76,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,152,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f5200,155945061,115003541,524288,1572864,267073,29794632,380975332346616,381975769324613,381976240601325,380975425312890
77,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,154,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f5280,115136962,115136962,524288,2097152,304889,34014052,380975425322610,381976240732358,381976771142574,380975494528838
78,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,156,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f5240,80434669,80434669,524288,2621440,385410,43136876,380975494491068,381976771306557,381977145953715,380975542826041
79,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,158,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f52c0,81979715,81979715,524288,2621440,384754,43140800,380975542826301,381977146016636,381977531246197,380975592238362
80,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,160,1093612,1093612,16777216,1024,8192,0,20,4,32,64,0x0,0x7f69d86f5340,32079542,32079542,262144,10125312,1476934,165637736,380975592208982,381977531473237,381977553891502,380975611881340
81,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,162,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f5200,116619181,116619181,524288,1572864,223656,25165824,380975611911130,381977553989682,381977992607470,380975681717471
82,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,164,1093612,1093612,33554432,1024,0,0,8,0,16,64,0x0,0x7f69d86f5280,115791640,115791640,524288,2097152,298407,33554544,380975681701501,381977992708344,381978529970884,380975751170157
